OID_,Join_Count,TARGET_FID,Shape_Leng,Shape_Le_1,rid,RCA_area,h2oAreaKm2,RCA_poly_h2oAreaKm2,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng_1,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_12,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length
89,,,237.522819672999987,237.522819672999987,89,0.133738008139000,78.185113005900007,78.185113005934596,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.522819670927845
90,,,904.267542337000009,904.267542337000009,90,3.140431596580000,3.140431596580000,3.140431596583350,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.267542338912449
91,,,3024.022404060000099,3024.022404060000099,91,6.107419297990000,6.107419297990000,6.107419297993420,0,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024.022404062935948
92,,,1065.198609849999912,1065.198609849999912,92,0.758165540073000,57.690221075099998,57.690221075068401,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.198609846717318
93,,,516.903604861999952,516.903604861999952,93,1.288706663040000,1.288706663040000,1.288706663040350,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.903604858455765
94,,,6409.565411820000008,6409.565411820000008,94,14.904047609999999,47.845869251000003,47.845869250972001,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6409.565411824279181
95,,,8596.186817820000215,8596.186817820000215,95,5.903783150280000,3734.707774609999888,3734.707774612460071,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8596.186817825533581
96,,,824.326256779999994,824.326256779999994,96,0.231922215055000,23.410355375700000,23.410355375712498,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.326256782217797
97,,,5111.861258199999611,5111.861258199999611,97,10.693562063300000,10.693562063300000,10.693562063285400,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111.861258195917799
98,,,1357.582143789999918,1357.582143789999918,98,5.961458976900000,5.961458976900000,5.961458976904680,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.582143783195988
99,,,727.667918912000005,727.667918912000005,99,0.280068052953000,17.460950584999999,17.460950584989799,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.667918916154576
100,,,1898.421858389999898,1898.421858389999898,100,5.717482575670000,5.717482575670000,5.717482575667720,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.421858400560950
101,,,2744.849023769999803,2744.849023769999803,101,9.250040599709999,9.250040599709999,9.250040599706820,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.849023772379496
102,,,1725.793046499999946,1725.793046499999946,102,6.089606384430000,6.089606384430000,6.089606384433170,0,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.793046497054320
103,,,592.532462925999994,592.532462925999994,103,3.182136454580000,3.182136454580000,3.182136454582130,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.532462918654232
104,,,398.090240917000017,398.090240917000017,104,2.689435883700000,2.689435883700000,2.689435883700900,0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.090240922054704
105,,,359.243760504000022,359.243760504000022,105,0.064305647175400,9.652229703710001,9.652229703709651,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.243760504032537
106,,,296.790683098999978,296.790683098999978,106,1.710093072260000,1.710093072260000,1.710093072262660,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.790683104642483
107,,,986.824375228999997,986.824375228999997,107,8.994000249120001,8.994000249120001,8.994000249123420,0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.824375226628717
108,,,361.556377290999990,361.556377290999990,108,0.593923807411000,0.593923807411000,0.593923807410849,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.556377291387321
109,,,2305.788725710000108,2305.788725710000108,109,5.419888401130000,5.419888401130000,5.419888401134980,0,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.788725712227006
110,,,5264.730144840000321,5264.730144840000321,110,11.018475585199999,11.018475585199999,11.018475585220701,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264.730144841734727
111,,,903.115758142000004,903.115758142000004,111,2.755471847700000,2.755471847700000,2.755471847699300,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.115758144550568
112,,,1095.988200860000006,1095.988200860000006,112,1.370563397330000,16.710210381500001,16.710210381472798,0,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.988200866722764
113,,,15639.474387300000672,15639.474387300000672,113,22.558727432500000,63.136689851900002,63.136689851859302,0,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15639.474387344615025
114,,,2820.717676939999819,2820.717676939999819,114,3.672348369400000,3592.242127840000194,3592.242127843780054,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820.717676946198026
115,,,109.295920605999996,109.295920605999996,115,1.454129974630000,1.454129974630000,1.454129974630040,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.295920607347000
116,,,927.820652256000017,927.820652256000017,116,4.848822415450000,4.848822415450000,4.848822415454340,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.820652255998993
117,,,3039.510511280000173,3039.510511280000173,117,9.949034841360000,9.949034841360000,9.949034841360421,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.510511278710965
118,,,1185.966482080000105,1185.966482080000105,118,3.988519308790000,3.988519308790000,3.988519308788180,0,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.966482069148924
119,,,208.951575093999992,208.951575093999992,119,0.082793220315300,0.082793220315300,0.082793220315270,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.951575093962362
120,,,2868.986540479999803,2868.986540479999803,120,9.939709317889999,9.939709317889999,9.939709317889720,0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2868.986540470771160
121,,,1047.942177979999997,1047.942177979999997,121,0.292670007215000,3569.907828739999786,3569.907828740620062,0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.942177978741938
122,,,4520.930984210000133,4520.930984210000133,122,2.223586747410000,18.661950733800001,18.661950733763401,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4520.930984208968766
123,,,2648.858175110000047,2648.858175110000047,123,4.861507462680000,10.733079801000001,10.733079800960700,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.858175103002850
124,,,717.442121752000048,717.442121752000048,124,1.988542753060000,1.988542753060000,1.988542753062230,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.442121751627496
125,,,1109.143393119999928,1109.143393119999928,125,4.189514855630000,4.189514855630000,4.189514855630820,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.143393114253058
126,,,134.364775379999998,134.364775379999998,126,0.013841833988900,28.752306785399998,28.752306785379002,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.364775377805842
127,,,1335.368469190000042,1335.368469190000042,127,1.542686655810000,25.607382231100001,25.607382231079800,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.368469196038404
128,,,924.160662084000023,924.160662084000023,128,3.131082720310000,3.131082720310000,3.131082720310260,0,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.160662087690298
129,,,4659.850095699999656,4659.850095699999656,129,12.105617970600001,12.105617970600001,12.105617970561800,0,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4659.850095703786792
130,,,4765.355253200000334,4765.355253200000334,130,14.142286555400000,14.142286555400000,14.142286555378099,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765.355253202455970
131,,,1986.909088590000010,1986.909088590000010,131,5.687269296970000,5.687269296970000,5.687269296970720,0,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.909088590425426
132,,,2536.614716070000213,2536.614716070000213,132,7.910747629900000,7.910747629900000,7.910747629904900,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.614716086721728
133,,,1343.506991510000034,1343.506991510000034,133,1.782921304120000,28.030825830100000,28.030825830060198,0,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.506991505077622
134,,,1947.710919460000014,1947.710919460000014,134,1.953110691850000,21.418792921000001,21.418792921019499,0,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.710919455556223
135,,,5526.726767840000321,5526.726767840000321,135,16.889460942500001,16.889460942500001,16.889460942534200,0,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5526.726767828788070
136,,,3292.860667290000038,3292.860667290000038,136,7.175234632740000,7.175234632740000,7.175234632737480,0,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3292.860667284655847
137,,,2022.924048039999889,2022.924048039999889,137,4.213860202740000,10.516812592799999,10.516812592828600,0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.924048040502385
138,,,1309.893017670000063,1309.893017670000063,138,3.724581569820000,3.724581569820000,3.724581569818770,0,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.893017664918489
139,,,2209.509037129999797,2209.509037129999797,139,2.004585994880000,114.353913911999996,114.353913911907995,0,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.509037125227678
140,,,11337.961763900000733,11337.961763900000733,140,8.179297309610000,3455.261244819999774,3455.261244821489981,0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11337.961763926039566
141,,,2029.173268799999960,2029.173268799999960,141,5.338244818550000,5.338244818550000,5.338244818553610,0,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029.173268789628082
142,,,1501.127452819999917,1501.127452819999917,142,1.502127524480000,11.524630062700000,11.524630062688200,0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.127452817290987
143,,,662.489571587000000,662.489571587000000,143,3.429995274790000,3.429995274790000,3.429995274790770,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.489571586832426
144,,,297.549488865000001,297.549488865000001,144,1.707436432300000,1.707436432300000,1.707436432303190,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.549488862709495
145,,,1324.995415599999887,1324.995415599999887,145,1.362608310170000,15.300162460299999,15.300162460313899,0,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.995415594988572
146,,,1185.609027720000086,1185.609027720000086,146,1.689244278140000,17.346800450800000,17.346800450834198,0,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.609027719494861
147,,,2387.129937669999890,2387.129937669999890,147,6.011936511310000,14.977609871200000,14.977609871214201,0,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.129937673126278
148,,,100.987400012999998,100.987400012999998,148,0.679946301477000,0.679946301477000,0.679946301477177,0,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.987400010588345
149,,,661.528229048999947,661.528229048999947,149,0.907532417861000,6.044964124960000,6.044964124955150,0,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.528229046774982
150,,,421.952293543999986,421.952293543999986,150,2.920709234950000,2.920709234950000,2.920709234950220,0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.952293544173585
151,,,305.849919612999997,305.849919612999997,151,0.544241028541000,49.993859779600001,49.993859779620202,0,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.849919616588238
152,,,508.011399233000020,508.011399233000020,152,1.191598898340000,1.191598898340000,1.191598898339050,0,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.011399232042038
153,,,1686.356285869999965,1686.356285869999965,153,2.166899555690000,2.166899555690000,2.166899555693080,0,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.356285870974489
154,,,3610.501771149999968,3610.501771149999968,154,3.706904777710000,99.438644420000003,99.438644419980506,0,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610.501771153548816
155,,,481.114442408999992,481.114442408999992,155,0.123598339304000,101.729142315000004,101.729142314978006,0,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.114442411071707
156,,,2595.649787679999918,2595.649787679999918,156,10.620185602099999,10.620185602099999,10.620185602054001,0,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.649787675915832
157,1,150,2319.058195149999847,2319.058195149999847,157,2.743284340590000,53.928743018500001,53.928743018544601,1,157,2,119,main,active, ,M,150,EB, , ,824,364.043885831000011,0.000000000000000, ,156.000000000000000,14.000000000000000,150,EB,{6FCF2977-8700-4085-8AA5-F6B2CB78FD19},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,14288.090000000000146,57.820000000000000,AK,190803031706,190803031706-South Fork Goodpaster River,S,NM,190803031708,0.000000000000000,0.000000000000000,31113.282034500000009,1,31113.282034500000009,207,58078.949999999997090,F38A,112207,PNF38A, ,6/10/2011 0:00:00,Yes,GPS,Helicopter, ,0.000000000000000, ,None Recorded,34868,2011,6/10/2011 0:00:00,DNR Delta,No,8/10/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,126404.151492000004509,401.042434381000021,2319.058195148675168
158,,,2330.659509529999923,2330.659509529999923,158,6.115531296960000,6.115531296960000,6.115531296961890,0,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.659509522043209
159,,,2856.495242219999909,2856.495242219999909,159,4.559508507340000,37.206471418500001,37.206471418491297,0,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856.495242216596580
160,,,2562.473485110000183,2562.473485110000183,160,7.437851945010000,7.437851945010000,7.437851945008150,0,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.473485101584629
161,,,2935.751967090000107,2935.751967090000107,161,4.548466254840000,17.270088808899999,17.270088808859001,0,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935.751967087847788
162,,,937.685504381999976,937.685504381999976,162,0.472841363543000,45.117164727000002,45.117164727042002,0,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.685504379734198
163,,,6229.848480980000204,6229.848480980000204,163,19.182568916000001,19.182568916000001,19.182568915959902,0,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6229.848480994737656
164,,,809.264068712000039,809.264068712000039,164,1.405266770370000,1.405266770370000,1.405266770373010,0,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.264068712154767
165,,,1579.035289079999984,1579.035289079999984,165,1.609242935220000,1.609242935220000,1.609242935221820,0,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.035289088246600
166,,,3958.646600800000215,3958.646600800000215,166,2.457168371120000,25.274339608199998,25.274339608218501,0,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.646600788971682
167,,,5543.878632689999904,5543.878632689999904,167,2.623726759670000,874.003392567999981,874.003392568365030,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5543.878632695226770
168,,,7183.269126420000248,7183.269126420000248,168,9.085704876810000,63.794188001899997,63.794188001911600,0,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7183.269126416093059
169,,,2664.171570089999932,2664.171570089999932,169,3.746987742530000,20.609862623800002,20.609862623771399,0,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664.171570102280839
170,,,1779.870528879999938,1779.870528879999938,170,0.503933931235000,938.301514502000032,938.301514501511974,0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.870528881577684
171,,,2935.548698900000090,2935.548698900000090,171,4.495113157750000,18.093130084599998,18.093130084624100,0,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935.548698896339374
172,,,1077.964645560000008,1077.964645560000008,172,0.644853197554000,0.644853197554000,0.644853197553582,0,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.964645551735885
173,,,742.193000900000015,742.193000900000015,173,0.697968279138000,19.435951561300001,19.435951561315601,0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.193000903243274
174,,,6919.320702500000152,6919.320702500000152,174,5.569484692440000,5.569484692440000,5.569484692444080,0,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6919.320702465744944
175,,,631.322526003999997,631.322526003999997,175,4.193861932040000,31.077444475499998,31.077444475482800,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.322525999416143
176,,,2648.126011660000131,2648.126011660000131,176,2.733220893740000,24.986270268999998,24.986270269026601,0,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.126011658853258
177,,,1278.589822780000077,1278.589822780000077,177,3.301029233130000,3.301029233130000,3.301029233127260,0,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.589822781891144
178,,,2006.710285070000054,2006.710285070000054,178,0.780604104260000,868.078636576000008,868.078636575569021,0,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.710285066420738
179,,,2644.690286160000142,2644.690286160000142,179,7.043107075670000,7.043107075670000,7.043107075669030,0,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.690286162345274
180,,,1524.989830819999952,1524.989830819999952,180,1.122616591240000,63.509870127100001,63.509870127143500,0,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.989830826475554
181,,,702.000173228999984,702.000173228999984,181,3.808227390470000,3.808227390470000,3.808227390472960,0,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.000173220645820
182,,,567.425454541000022,567.425454541000022,182,0.245949139585000,91.923512251800005,91.923512251801995,0,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.425454536821348
183,,,1888.919991380000056,1888.919991380000056,183,3.746384175820000,3.746384175820000,3.746384175824840,0,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.919991370051321
184,,,2290.827485379999871,2290.827485379999871,184,0.619129049532000,863.551648294999950,863.551648295484028,0,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.827485381682436
185,,,205.019625748000010,205.019625748000010,185,4.359191298450000,4.359191298450000,4.359191298454080,0,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.019625746270663
186,,,102.361592400999996,102.361592400999996,186,0.521217919462000,0.521217919462000,0.521217919462072,0,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.361592403843559
187,,,6306.426814049999848,6306.426814049999848,187,4.236318065190000,963.147695190000036,963.147695190470017,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6306.426814044721141
188,,,6291.339489420000064,6291.339489420000064,188,2.942629003540000,2476.309861549999823,2476.309861545650165,0,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6291.339489422187398
189,,,706.487115915999993,706.487115915999993,189,5.032330513160000,5.032330513160000,5.032330513163910,0,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.487115915122217
190,,,19.529234553599998,19.529234553599998,190,0.000478192421605,17.784840723900000,17.784840723934799,0,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.529234551871959
191,,,1478.519827659999919,1478.519827659999919,191,0.901366846665000,5.781776064580000,5.781776064581440,0,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.519827659167049
192,,,299.114946008999993,299.114946008999993,192,0.026692308908700,12.002586466900000,12.002586466931801,0,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.114946013047245
