OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Shape_Leng,FID_VB600_smoothed,Id,InPoly_FID,FID_RCA,gridcode_1,Join_Count_1,TARGET_FID_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Leng_1,Surveyed,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_1,Z_Mean,Avg_Slope,Shape_Le_2,Shape_Area_1,Shape_Length,Shape_Area
31,0,204,1512,1512.000000000000000,1512,1512,15584.770472199999858,,,,,,1,31,{B3514153-BAB3-4DA3-8BE8-FC6ADA638A9A},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30039.610000000000582,121.569999999999993,AK,190803031405,190803031405,S,NM,190803031407,0.000000000000000,0.000000000000000,54696.378359599999385,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1118.786704200000031,33.917406915199997,54696.378359599999385,121565985.215000003576279,15584.770472203215832,559683.704700578935444
32,0,204,1635,1635.000000000000000,1635,1635,3725.280449049999788,,,,,,1,32,{B3514153-BAB3-4DA3-8BE8-FC6ADA638A9A},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30039.610000000000582,121.569999999999993,AK,190803031405,190803031405,S,NM,190803031407,0.000000000000000,0.000000000000000,54696.378359599999385,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1118.786704200000031,33.917406915199997,54696.378359599999385,121565985.215000003576279,3725.280449054705514,142545.178473726118682
33,0,204,1636,1636.000000000000000,1636,1636,7562.464168540000173,,,,,,1,33,{B3514153-BAB3-4DA3-8BE8-FC6ADA638A9A},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30039.610000000000582,121.569999999999993,AK,190803031405,190803031405,S,NM,190803031407,0.000000000000000,0.000000000000000,54696.378359599999385,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1118.786704200000031,33.917406915199997,54696.378359599999385,121565985.215000003576279,7562.464168542303923,169468.950417313346406
34,1,73,1767,1767.000000000000000,1767,1767,9984.963747960000546,,,,,,1,34,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,9984.963747964084178,276663.933687658573035
35,1,73,1773,1773.000000000000000,1773,1773,963.687300221999976,,,,,,1,35,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,963.687300222182103,23868.608185644290643
36,1,73,1774,1774.000000000000000,1774,1774,3946.946446829999786,,,,,,1,36,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,3946.946446833900154,86470.924652657646220
37,1,73,1803,1803.000000000000000,1803,1803,2091.573993900000005,,,,,,1,37,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,2091.573993902024995,41507.643217228905996
38,1,73,1825,1825.000000000000000,1825,1825,1320.336208409999927,,,,,,1,38,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,1320.336208414951670,29830.032776867908979
39,0,148,1435,1435.000000000000000,1435,1435,15521.684905599999183,,,,,,1,39,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,15521.684905634534516,336792.966962628473993
40,0,4,1436,1436.000000000000000,1436,1436,1628.245008650000045,,,,,,3,40,{23B601D5-33CC-460C-9B46-1494931AB018},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29903.040000000000873,121.010000000000005,AK,190803031406,Upper Eisenmenger Fork,S,NM,190803031407,0.000000000000000,0.000000000000000,83734.891660699999193,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1112.775307489999932,29.971357705799999,83734.891660699999193,121013273.751000002026558,1628.245008647345912,124479.766264668040094
41,0,148,1453,1453.000000000000000,1453,1453,2688.282667290000063,,,,,,1,41,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,2688.282667294260136,280116.806155378115363
42,0,148,1523,1523.000000000000000,1523,1523,2639.853282500000205,,,,,,1,42,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,2639.853282503830997,111469.799040934463846
43,0,148,1524,1524.000000000000000,1524,1524,2687.603495779999776,,,,,,1,43,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,2687.603495777533681,224654.770406870025909
44,0,148,1529,1529.000000000000000,1529,1529,12730.261809899999207,,,,,,1,44,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,12730.261809865487521,769825.322058693622239
45,0,148,1530,1530.000000000000000,1530,1530,1783.577376790000017,,,,,,1,45,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,1783.577376794880138,123283.305560005639563
46,0,148,1541,1541.000000000000000,1541,1541,5257.682492949999869,,,,,,1,46,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,5257.682492945124977,647999.511588980793022
47,0,148,1542,1542.000000000000000,1542,1542,7380.025722649999807,,,,,,1,47,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,7380.025722649613272,194266.006634762976319
48,0,148,1543,1543.000000000000000,1543,1543,1488.038004960000080,,,,,,1,48,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,1488.038004963833373,115193.293090465929708
49,0,148,1544,1544.000000000000000,1544,1544,7706.549093859999630,,,,,,1,49,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,7706.549093858643573,284915.806983967602719
50,0,148,1557,1557.000000000000000,1557,1557,11658.310477000000901,,,,,,1,50,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,11658.310477013941636,532167.418534844415262
51,0,148,1558,1558.000000000000000,1558,1558,3231.132501980000143,,,,,,1,51,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,3231.132501982314352,144137.706012796057621
52,0,148,1560,1560.000000000000000,1560,1560,5922.876230339999893,,,,,,1,52,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,5922.876230344713804,508991.612311701697763
53,0,148,1593,1593.000000000000000,1593,1593,2483.018091550000008,,,,,,1,53,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,2483.018091550014105,231399.233736469584983
54,0,148,1594,1594.000000000000000,1594,1594,1822.712700089999998,,,,,,1,54,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,60880888.858599998056889,1822.712700086173754,117533.858051026574685
55,1,73,1746,1746.000000000000000,1746,1746,6936.294511209999655,,,,,,1,55,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,6936.294511207199321,168175.860835939587560
56,1,73,1768,1768.000000000000000,1768,1768,5443.986104859999614,,,,,,1,56,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,5443.986104863166474,113478.906379419291625
57,1,73,1823,1823.000000000000000,1823,1823,8291.343573039999683,,,,,,1,57,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,8291.343573041327545,169560.794268213590840
58,1,73,1831,1831.000000000000000,1831,1831,11250.453636300000653,,,,,,1,58,{8017A185-0B6B-4E06-AED0-0BC5C273BA82},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,44567.870000000002619,180.360000000000014,AK,190803031503,Headwaters Goodpaster River,S,NM,190803031509,0.000000000000000,0.000000000000000,95206.981058399993344,1, ,38.060000000000002, ,812215, ,175,9/15/2001 0:00:00,Yes,Image Interpretation,DRG63, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,12431,1998,3/14/2019 0:00:00,jljenkins, ,6/26/1998 0:00:00,, ,N,1990 - 1999,1998.000000000000000,1990.000000000000000,1879.892780829999992,959.754751242999987,27.809559078100001,95206.981058399993344,180359762.691000014543533,11250.453636298603669,268737.078639913408551
59,0,72,838,838.000000000000000,838,838,7732.039570140000251,,,,,,1,59,{73F97D29-C960-463D-831F-BD94DCE0DFA1},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,17142.389999999999418,69.370000000000005,AK,190803031403,190803031403,S,NM,190803031406,0.000000000000000,0.000000000000000,47159.750555600003281,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1232.080080660000021,33.242586073299996,47159.750555600003281,69372793.238800004124641,7732.039570139526404,122444.438465554878348
60,0,205,872,872.000000000000000,872,872,307.091950845999975,,,,,,1,60,{141E8B79-999E-4C01-B55A-39A164C28DB8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15817.479999999999563,64.010000000000005,AK,190803031402,190803031402,S,NM,190803031406,0.000000000000000,0.000000000000000,37948.312517799997295,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1294.025278300000082,34.168274925699997,37948.312517799997295,64011060.063799999654293,307.091950846406689,4815.654935230288174
61,0,72,911,911.000000000000000,911,911,14457.579463500000202,,,,,,1,61,{73F97D29-C960-463D-831F-BD94DCE0DFA1},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,17142.389999999999418,69.370000000000005,AK,190803031403,190803031403,S,NM,190803031406,0.000000000000000,0.000000000000000,47159.750555600003281,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1232.080080660000021,33.242586073299996,47159.750555600003281,69372793.238800004124641,14457.579463508509434,375277.240519606159069
62,0,72,912,912.000000000000000,912,912,5031.752963869999803,,,,,,1,62,{73F97D29-C960-463D-831F-BD94DCE0DFA1},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,17142.389999999999418,69.370000000000005,AK,190803031403,190803031403,S,NM,190803031406,0.000000000000000,0.000000000000000,47159.750555600003281,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1232.080080660000021,33.242586073299996,47159.750555600003281,69372793.238800004124641,5031.752963873898807,145384.111255402414827
63,0,205,969,969.000000000000000,969,969,2063.812000609999814,,,,,,1,63,{141E8B79-999E-4C01-B55A-39A164C28DB8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15817.479999999999563,64.010000000000005,AK,190803031402,190803031402,S,NM,190803031406,0.000000000000000,0.000000000000000,37948.312517799997295,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1294.025278300000082,34.168274925699997,37948.312517799997295,64011060.063799999654293,2063.812000614554563,36295.196150851275888
64,0,205,970,970.000000000000000,970,970,5985.765117189999728,,,,,,1,64,{141E8B79-999E-4C01-B55A-39A164C28DB8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15817.479999999999563,64.010000000000005,AK,190803031402,190803031402,S,NM,190803031406,0.000000000000000,0.000000000000000,37948.312517799997295,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1294.025278300000082,34.168274925699997,37948.312517799997295,64011060.063799999654293,5985.765117188193472,123247.789545613602968
65,0,4,975,975.000000000000000,975,975,144.958936733000002,,,,,,1,65,{23B601D5-33CC-460C-9B46-1494931AB018},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29903.040000000000873,121.010000000000005,AK,190803031406,Upper Eisenmenger Fork,S,NM,190803031407,0.000000000000000,0.000000000000000,83734.891660699999193,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1112.775307489999932,29.971357705799999,83734.891660699999193,121013273.751000002026558,144.958936733057698,682.595840266064556
66,0,4,976,976.000000000000000,976,976,15583.656086900000446,,,,,,1,66,{23B601D5-33CC-460C-9B46-1494931AB018},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29903.040000000000873,121.010000000000005,AK,190803031406,Upper Eisenmenger Fork,S,NM,190803031407,0.000000000000000,0.000000000000000,83734.891660699999193,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1112.775307489999932,29.971357705799999,83734.891660699999193,121013273.751000002026558,15583.656086874098037,329238.439049128210172
67,0,4,1001,1001.000000000000000,1001,1001,21356.816750099998899,,,,,,1,67,{23B601D5-33CC-460C-9B46-1494931AB018},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29903.040000000000873,121.010000000000005,AK,190803031406,Upper Eisenmenger Fork,S,NM,190803031407,0.000000000000000,0.000000000000000,83734.891660699999193,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1112.775307489999932,29.971357705799999,83734.891660699999193,121013273.751000002026558,21356.816750128105923,460370.589649687113706
68,0,4,1002,1002.000000000000000,1002,1002,6025.417678380000325,,,,,,1,68,{23B601D5-33CC-460C-9B46-1494931AB018},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29903.040000000000873,121.010000000000005,AK,190803031406,Upper Eisenmenger Fork,S,NM,190803031407,0.000000000000000,0.000000000000000,83734.891660699999193,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1112.775307489999932,29.971357705799999,83734.891660699999193,121013273.751000002026558,6025.417678378898927,338392.176504605566151
69,0,205,1039,1039.000000000000000,1039,1039,11391.815518499999598,,,,,,1,69,{141E8B79-999E-4C01-B55A-39A164C28DB8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15817.479999999999563,64.010000000000005,AK,190803031402,190803031402,S,NM,190803031406,0.000000000000000,0.000000000000000,37948.312517799997295,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1294.025278300000082,34.168274925699997,37948.312517799997295,64011060.063799999654293,11391.815518522224011,340378.574313076562248
70,0,205,1040,1040.000000000000000,1040,1040,16181.033699100000376,,,,,,1,70,{141E8B79-999E-4C01-B55A-39A164C28DB8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15817.479999999999563,64.010000000000005,AK,190803031402,190803031402,S,NM,190803031406,0.000000000000000,0.000000000000000,37948.312517799997295,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1294.025278300000082,34.168274925699997,37948.312517799997295,64011060.063799999654293,16181.033699078285281,1233716.093457764480263
71,0,4,1107,1107.000000000000000,1107,1107,17334.805530699999508,,,,,,1,71,{23B601D5-33CC-460C-9B46-1494931AB018},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29903.040000000000873,121.010000000000005,AK,190803031406,Upper Eisenmenger Fork,S,NM,190803031407,0.000000000000000,0.000000000000000,83734.891660699999193,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1112.775307489999932,29.971357705799999,83734.891660699999193,121013273.751000002026558,17334.805530692941829,738255.446090117795393
