OID_,uRCA,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN
1247,5038,2.321930215691832,0.000000000000000,2.321918810844840,100.000000162483275,20040613.000000000000000,0.024300000000000,0.044100000000000,0.332100000000000,0.722700000000000,1.123200100000000,553.101926163723874,945.343499197431925
1248,5039,4.185888110994192,0.000000000000000,4.185888784243910,99.999999851288436,20040613.000000000000000,0.214200000000000,0.517500000000000,1.580400000000000,1.584900000000000,3.897000100000001,476.851748899698862,809.624507760018446
1249,5040,1.137455123261325,0.000000000000000,1.137446621384340,100.000000846898061,20040613.000000000000000,0.080100000000000,0.201600000000000,0.274500000000000,0.534600000000000,1.090800000000000,501.288333333333355,847.664166666666574
1250,5041,4.650353126294553,0.000000000000000,0.999859032865594,21.500652842231997,20040613.000000000000000,0.097200000000000,0.206100000000000,0.294300000000000,0.141300000000000,0.738900000000000,390.713745271122264,752.267339218158895
1251,5043,4.825830253578224,0.000000000000000,4.825829551172060,100.000000593255038,20040613.000000000000000,0.155700000000000,0.393300000000000,1.642500000000000,2.053800000000000,4.245299800000000,498.634094303392430,928.057819500746973
1252,5044,3.813555957700809,0.000000000000000,3.813554099495580,100.000000578478719,20040613.000000000000000,0.020700000000000,0.162900000000000,1.036800000000000,1.350000000000000,2.570400000000000,543.915458082773284,969.014856738592016
1253,5045,1.272446347740307,0.000000000000000,1.272445655859550,100.000001637742784,20040613.000000000000000,0.192600000000000,0.207000000000000,0.370800000000000,0.333000000000000,1.103400000000000,343.252435064935128,623.245129870129745
1254,5046,1.389076771418479,0.000000000000000,1.389086988485600,99.999998804567412,20040613.000000000000000,0.107100000000000,0.442800000000000,0.503100000000000,0.291600000000000,1.344600000000000,347.305353602115019,620.602115003304789
1255,5047,5.775338401508239,0.000000000000000,5.775340087795089,100.000000237583421,20040613.000000000000000,0.126900000000000,0.308700000000000,1.386000000000000,3.279600000000000,5.101200100000000,577.661986849120353,968.285409632130836
1256,5048,1.912711771799944,0.000000000000000,1.912711558024950,99.999998978131231,20040613.000000000000000,0.165600000000000,0.362700000000000,0.737100000000000,0.398700000000000,1.664100100000000,364.906369080021761,655.227000544365865
