,X.1,uRCA,Dams_Per_Basin,Burned_n,Pond_Area_m2_mean,Main_n,Side_n,Off_n,Burned_numerical,Time_Since_Burn_min,Z_mean,alnus_PCT_MEAN,betshr_PCT_MEAN,bettre_PCT_MEAN,dectre_PCT_MEAN,dryas_PCT_MEAN,empnig_PCT_MEAN,erivag_PCT_MEAN,picgla_PCT_MEAN,picmar_PCT_MEAN,rhoshr_PCT_MEAN,salshr_PCT_MEAN,sphagn_PCT_MEAN,vaculi_PCT_MEAN,vacvit_PCT_MEAN,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN,uRCA_int,SOLAR_COUNT,SOLAR_MIN,SOLAR_MAX,SOLAR_RANGE,SOLAR_MEAN,SOLAR_STD,SOLAR_SUM,tmLichenLight_2015_MEAN,BroadleafTree_2015_MEAN,ConiferTree_2015_MEAN,DeciduousShrub_2015_MEAN,EvergreenShrub_2015_MEAN,Forb_2015_MEAN,ALD_1950_MEAN,ALD_1951_MEAN,ALD_1952_MEAN,ALD_1953_MEAN,ALD_1954_MEAN,ALD_1955_MEAN,ALD_1956_MEAN,ALD_1957_MEAN,ALD_1958_MEAN,ALD_1959_MEAN,ALD_1960_MEAN,ALD_1961_MEAN,ALD_1962_MEAN,ALD_1963_MEAN,ALD_1964_MEAN,ALD_1965_MEAN,ALD_1966_MEAN,ALD_1967_MEAN,ALD_1968_MEAN,ALD_1969_MEAN,ALD_1970_MEAN,ALD_1971_MEAN,ALD_1972_MEAN,ALD_1973_MEAN,ALD_1974_MEAN,ALD_1975_MEAN,ALD_1976_MEAN,ALD_1977_MEAN,ALD_1978_MEAN,ALD_1979_MEAN,ALD_1980_MEAN,ALD_1981_MEAN,ALD_1982_MEAN,ALD_1983_MEAN,ALD_1984_MEAN,ALD_1985_MEAN,ALD_1986_MEAN,ALD_1987_MEAN,ALD_1988_MEAN,ALD_1989_MEAN,ALD_1990_MEAN,ALD_1991_MEAN,ALD_1992_MEAN,ALD_1993_MEAN,ALD_1994_MEAN,ALD_1995_MEAN,ALD_1996_MEAN,ALD_1997_MEAN,ALD_1998_MEAN,ALD_1999_MEAN,ALD_2000_MEAN,ALD_2001_MEAN,ALD_2002_MEAN,ALD_2003_MEAN,ALD_2004_MEAN,ALD_2005_MEAN,ALD_2006_MEAN,ALD_2007_MEAN,ALD_2008_MEAN,ALD_2009_MEAN,ALD_2010_MEAN,ALD_2011_MEAN,ALD_2012_MEAN,ALD_2013_MEAN,ALD_2014_MEAN,ALD_2015_MEAN,X,LENGTH_M_sum,AREA_SQKM_mean,OUT_DIST_min,GRADIENT_mean,MNANPRC_M_mean,MEANANNCMS_mean,WIDTH_M_mean,DEPTH_M_mean,MAX_GRAD_D_max,LAKE_max,STRM_ORDER_max,AZIMTH_DEG_mean,SINUOSITY_mean,VAL_WIDTH_mean,FP_WIDTH_mean,DROPMAX_max,Fish_min,Basin_ID_min,VWI_Floor_mean,ValCnstrnt_mean,FlowVel_mean,BFQ_mean,StrmPow_mean,BeavHab_min,FISH_RESID_min,GEP_Cum_mean,GEP_mean,IP_CHIN2_mean,ELEV_M_mean,Shape_Area.x,Area_km2_RCA,Shape_Area.y,Area_km2_VB,Graminoid_2015_MEAN,dams_per_km2,dams_per_km_linear,mean_pond_area_m2perkm2,percent_main_ponds,percent_side_ponds,percent_off_ponds,Burned_basin,percent_severe_burn,percent_moderate_burn,percent_mild_burn,percent_no_burn,percent_woody_cover,decidous_conifer_ratio
103,103,3696,1,1,7674.018,1,1,1,1,13,257.513,8.439979589,9.475953566,5.585533869,8.787472892,0.104477612,2.054471234,5.748054599,9.444699579,3.609644087,6.229748692,22.47824978,2.944253094,7.839010078,3.168133691,0.911636498,0,0.613232476,67.26721886,20040717,0.2232,0.3375,0.0639,0,0.6246,262.3215859,307.2349486,3696,1020,483950.625,612611.6875,128661,581153.476,17704.2002,592776545.5,1.598231827,11.95579568,16.97544204,30.16208251,8.154223969,1.988212181,0.718394354,0.733963894,0.786682346,1.099336446,0.949807916,1.01959578,0.794982376,0.720489073,0.748424949,0.851174787,0.949817335,0.931992397,0.90430528,0.709412947,0.654027027,0.692062252,0.728025272,0.854364097,0.813577146,0.762048549,0.826656513,0.874566971,0.921074212,0.971211122,0.942255967,0.970599613,1.007729139,1.038883205,1.109056657,1.168591138,1.166875635,1.144179787,1.193372837,1.068951826,1.073014569,1.019273063,1.020768063,1.121823983,1.214445647,1.214677067,1.338082735,1.327549127,0.849365258,0.918875774,1.088359104,1.125617904,1.051170025,1.148020324,1.186524715,1.099286042,0.960552685,0.934228015,1.011349208,0.833288104,1.043281487,1.199366627,1.180307613,1.242257639,1.193793659,0.765642088,0.848845142,0.985337305,0.978262433,0.914755581,1.183662663,0.800930269,3855,3650.34,3.778,174.31,0.024,0.41,0.016,0.495,0.043,0.089,0,2,278.359,1.031,109.807,40.741,2.7,1,5060305,212.101,79.14,0.461,0.009,99.873,0,1,0.276,0.148,0.137,273.93,5230904.161,5.230904161,785048.4497,0.78504845,6.689587426,1.273806732,0.000273947,9775,100,100,100,1,0,8.139625016,42.9909772,28.43136625,66.87307054,4.122668152
104,104,3697,1,1,10817.712,1,1,1,0,NA,257.835,8.643538767,2.222266402,6.138170974,9.696421471,0.211928429,0.454274354,1.185884692,17.81351889,3.502186879,1.306560636,17.22564612,0.510536779,2.748707753,2.080516899,0.503607427,0,0.040184719,7.979373511,20040717,0.0135,0.0162,0.0135,0,0.0432,286.5652174,329.1521739,3697,557,580764.4375,610539,29775,593382.9854,3763.426744,330514322.9,0.310035842,14.92831541,26.94982079,19.13799283,1.164874552,3.507168459,0.76032618,0.787620943,0.831968392,1.217582748,1.008623563,1.12131734,0.864362679,0.785799401,0.823393178,0.914697926,1.056600748,1.040195961,0.990755837,0.767671485,0.707590144,0.748093162,0.789124585,0.935898075,0.888752701,0.824697578,0.888391229,0.947480034,0.992342071,1.052209646,1.045087665,1.052532025,1.088086434,1.122172019,1.18961743,1.253404654,1.250817506,1.231105014,1.279164214,1.161143317,1.166048261,1.127545784,1.129869242,1.249841127,1.323801731,1.324423238,1.440785961,1.42454276,0.907620283,1.028346924,1.170509348,1.223884603,1.133311807,1.221379931,1.270710682,1.167803292,0.955337773,1.019963597,1.101666428,0.907737882,1.158962433,1.288214349,1.273867283,1.329971908,1.326505404,0.907489826,0.908611584,1.07166831,1.054762057,0.982953241,1.266026652,0.847826255,3856,1483.173,1370.325,174.308,0.002,0.467,10.39,12.445,0.267,0.038,0,6,253.569,1.066,685.79,491.905,2.7,1,5060305,55.103,39.525,0.553,1.838,85.642,1,1,0.287,0.023,0.915,257.528,503607.4269,0.503607427,503607.4269,0.503607427,1.992831541,1.985673655,0.00067423,21480,100,100,100,1,0,2.680659434,3.216791321,2.680659434,58.29403579,1.734792665
105,105,3699,1,1,2652.092,1,1,1,0,NA,265.047,10.97682503,1.867902665,10.54345307,16.55388181,0.339513326,0.568945539,2.048667439,24.3603708,4.765932793,0.502896871,22.03244496,0,1.68829664,1.502896871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3699,96,590440.25,594366.8125,3927,592215.7734,706.2632834,56852714.25,0,24.02040816,32.2244898,19.14285714,0,2.908163265,0.789712651,0.790774016,0.767261036,1.05500225,0.979206976,1.115244806,0.746713301,0.740353935,0.786717773,0.836030284,0.932556142,0.963013488,0.911434648,0.668180432,0.636455172,0.659565581,0.709008215,0.864286258,0.811171505,0.778470877,0.78394003,0.820665445,0.860721333,0.930303844,0.91380677,0.881866046,0.908513854,0.893787271,0.960404242,0.949812122,0.859542461,1.005253363,1.041569667,0.950802482,1.015401612,1.000135865,1.029761806,1.082612298,1.138392784,1.139545333,1.208141086,0.660358375,0.759029762,0.856310661,1.047064481,1.042770699,0.990973167,1.071578202,1.150829221,1.073177786,0.941690997,0.991752601,1.063655458,0.912288482,1.086325015,1.183232159,1.153844547,1.226222481,1.220199718,0.638986594,0.742251611,0.845850364,0.832761531,0.843594802,1.112811658,0.740109981,3858,112.426,2.121,178.411,0.01,0.358,0.006,0.312,0.033,0.038,0,1,200.23,1.166,241.736,42.191,2.7,1,5060305,774.05,137.022,0.312,0.003,14.844,1,1,0.147,0.013,0.135,265,86054.02023,0.08605402,86054.02023,0.08605402,0,11.62060758,0.00889474,30819,100,100,100,0,NA,NA,NA,NA,76.23522596,1.617401337
106,106,3704,1,1,2909.928,1,1,1,1,13,262,5.117877232,7.20714111,2.963805331,5.665688432,0.21570066,1.193690389,7.395451211,7.974810467,1.657862558,5.255563708,19.2325752,4.982391783,5.506236244,2.843727073,0.641682937,0,0.497218995,77.48672346,20040717,0.1953,0.2592,0.054,0,0.5085,239.9712747,285.1454219,3704,714,571442.5,599303.0625,27861,588040.1453,5011.824512,419860663.8,2.313286713,6.006993007,11.98741259,25.42237762,10.93146853,2.102097902,0.767742137,0.767759542,0.777055998,1.093888759,0.98995371,1.077762953,0.790407114,0.75560723,0.782136634,0.851636572,0.970904766,0.961283619,0.932155194,0.705325461,0.657143702,0.685075286,0.731777488,0.86373436,0.842204595,0.790962475,0.814445964,0.858223127,0.91102726,0.976598145,0.96175731,0.944811841,0.97415056,0.978938929,1.062368087,1.089584672,1.053228594,1.096703522,1.1484479,1.020012416,1.089140756,1.04242932,1.052300028,1.152540714,1.203527743,1.204531885,1.304299443,1.092306236,0.809958396,0.894245346,1.100258517,1.124756511,1.05020919,1.148837046,1.189987543,1.091308654,0.929674069,0.97599786,1.064337965,0.899096237,1.094152354,1.21426869,1.197410643,1.256088899,1.251716295,0.686944407,0.808658548,0.939354572,0.937537842,0.883707822,1.166339952,0.781530827,3863,1260.538,1354.582,175.711,0.002,0.468,10.286,12.383,0.266,0.038,0,6,257.681,1.058,575.855,459.328,2.7,1,5060305,46.503,37.094,0.539,1.776,99.541,1,1,0.288,0.052,0.917,260.262,828845.0999,0.8288451,409206.4279,0.409206428,11.7006993,2.443754379,0.000793312,7111,100,100,100,1,0,13.19627364,63.3421135,47.72652302,49.66030814,4.155402661
107,107,3717,9,9,4323.614,9,9,9,1,13,263.751,7.825781122,6.591689841,4.348437756,7.585473581,0.189268771,1.892196957,6.766890234,13.80009815,3.680680517,4.765745133,19.97431703,3.277441518,4.936692295,2.823818093,0.730767696,0,0.326257614,44.64587505,20040717,0.1233,0.1998,0.0189,0,0.342,245.2553763,298.5456989,3717,812,572855.5,601099.4375,28244,589363.3504,4326.023918,478563040.6,1.717472119,10.54275093,22.6976456,23.93804213,7.421313507,3.21685254,0.780806309,0.782407966,0.769639418,1.064544892,0.984459205,1.102607339,0.757977386,0.74199315,0.782257006,0.841584041,0.94471371,0.963180165,0.922755782,0.681017344,0.645663197,0.673954424,0.721534759,0.865337903,0.8197707,0.782190419,0.79379557,0.832591851,0.873289842,0.944863809,0.921923445,0.890918645,0.923205505,0.91275415,0.98530251,0.982365479,0.893061655,1.034008213,1.069434928,0.979070504,1.033910408,1.011407612,1.037762925,1.101111563,1.153522392,1.154729806,1.2245049,0.698497717,0.766512996,0.858087745,1.057189621,1.057256662,1.007922839,1.088146746,1.161139101,1.079485894,0.935703914,0.991099482,1.065095883,0.909273264,1.088098584,1.187309048,1.167094679,1.234499351,1.227565685,0.658242539,0.757839039,0.874296209,0.854428916,0.853174259,1.128260209,0.751574672,3876,1591.457,5.516,176.889,0.002,0.367,0.021,0.567,0.046,0.038,0,2,237.772,1.042,205.672,52.757,2.7,1,5060305,368.44,92.142,0.146,0.004,4.07,1,1,0.21,0.023,0.2,263.687,1059656.708,1.059656708,611543.3365,0.611543336,7.83023544,14.71686382,0.005655195,7070,100,100,100,1,0,3.090541401,32.67143767,20.16210343,61.15769671,2.49856822
108,108,3744,3,3,6707.401,3,3,3,1,-4,278.282,6.191930836,10.09827089,2.038040346,3.655907781,0.124495677,3.415273775,8.071181556,13.01210375,9.066282421,7.416714697,20.40835735,2.618731988,7.062536023,3.211815562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3744,443,567622.0625,684553.0625,116931,601158.7139,16832.99022,266313310.3,2.042128603,7.478935698,26.16629712,19.3481153,4.294900222,2.804878049,0.887953003,0.954491938,0.957432113,1.395492726,1.150004563,1.298861678,1.05563963,0.958745224,0.990104502,1.091041288,1.23424864,1.228010093,1.189490146,1.030725903,0.90566428,1.00972057,1.033150756,1.176568921,0.99006477,0.957807146,1.035427177,1.087652341,1.119935183,1.206232584,1.156921361,1.157087237,1.186832661,1.347704394,1.412861635,1.387695342,1.184807579,1.385250636,1.466330356,1.166463174,1.315479541,1.305954924,1.312930166,1.439324882,1.478256687,1.4747697,1.604425159,1.572065239,1.082554641,1.176475165,1.400749789,1.329514197,1.352380183,1.337275527,1.408241462,1.396423455,1.155348288,1.262596733,1.285588546,1.044711009,1.288393139,1.42296295,1.490114988,1.512693451,1.508436186,0.879855007,1.105664983,1.2958907,1.278291393,1.182708544,1.46576321,0.84930846,3904,2308.234,37.81,181.965,0.014,0.425,0.2,1.741,0.087,0.038,0,3,164.847,1.029,95.185,49.528,2.7,1,5060305,54.788,28.476,0.729,0.111,159.923,1,1,0.298,0.107,0.393,288.817,2443795.007,2.443795007,347040.8292,0.347040829,6.554323725,8.644515997,0.001299695,19327,100,100,100,0,NA,NA,NA,NA,67.87752161,2.074387824
109,109,3765,4,4,4266.405,4,4,4,0,NA,284.956,9.522984103,5.619086382,7.662468876,10.87042712,0.355104386,1.438613292,2.444215667,19.47012067,3.653514652,2.655525761,18.9563302,1.929754836,3.651407776,2.000287301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3765,2439,560546.5625,706705.4375,146159,595990.8968,13440.5434,1453621797,1.564648118,19.17716858,28.53396072,14.51472995,3.634615385,3.329378069,0.820709376,0.906932947,0.939355877,1.321540771,1.03787252,1.174261407,0.94442477,0.856084617,0.940669193,1.051413029,1.112909702,1.095680868,1.060088182,0.891709431,0.784414402,0.877667202,0.9191643,1.086274931,0.890685274,0.892992743,1.001046535,1.054607761,0.976265836,1.134419599,1.105361238,1.143051674,1.168364632,1.295991956,1.317203704,1.318717655,1.269478195,1.337976226,1.346413657,1.088631452,1.227841027,1.217856148,1.194478497,1.309818505,1.383596473,1.36866819,1.503448234,1.466739689,0.972843065,1.120800866,1.239557398,1.266223445,1.22713765,1.222811183,1.332771203,1.264725706,1.036813682,1.117503492,1.166100359,0.918473835,1.187894777,1.332797001,1.363319102,1.395820547,1.37055043,0.863861262,1.084407517,1.235682099,1.157793348,1.118703279,1.369548673,0.866021539,3925,4304.163,925.864,184.73,0.002,0.477,7.04,10.254,0.239,0.038,0,5,231.424,1.046,428.457,443.605,2.7,1,5060305,41.787,43.252,0.537,1.317,54.783,1,1,0.303,0.117,0.919,283.983,3517302.586,3.517302586,2088126.96,2.08812696,2.524959083,1.915592335,0.000929333,2043,100,100,100,0,NA,NA,NA,NA,68.53591266,1.963890051
110,110,3806,3,3,3998.898,3,3,3,1,-4,295.558,10.28006645,2.638870432,6.044518272,7.377740864,0.439534884,1.328571429,0.461461794,23.03089701,4.239202658,2.64717608,15.13887043,0.042192691,2.977408638,2.642192691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3806,320,575315.5625,688936.5,113621,598019.3664,17060.77595,191366197.3,0.6875,12.8125,32.70625,17.61875,1.471875,3.1125,0.779135284,0.880059312,0.919777456,1.337552077,1.054898558,1.207128109,0.974553521,0.862266782,0.92063972,1.066375267,1.167961543,1.164384887,1.101335116,0.890614638,0.812437622,0.907346108,0.94261303,1.091609225,0.954948305,0.915073779,1.02963825,1.082206945,1.023922522,1.176312295,1.134660194,1.143904505,1.228664069,1.271975237,1.384601758,1.409726828,1.401568954,1.394426441,1.412964265,1.128386547,1.26397475,1.25940574,1.254816336,1.399562468,1.461809096,1.456556913,1.578974343,1.549605292,1.044213958,1.17230756,1.300592737,1.302146697,1.288438579,1.273127245,1.365814231,1.324516246,1.093485947,1.164133154,1.178355632,0.942937935,1.207244122,1.332878515,1.436119626,1.432124555,1.425723341,0.836792549,1.108144661,1.222402082,1.215949174,1.128996857,1.39974791,0.935262228,3970,1235.036,907.382,190.254,0.002,0.479,6.918,10.165,0.238,0.038,0,5,223.827,1.05,384.262,325.421,2.7,1,5060304,37.793,32.009,0.462,1.119,64.776,1,1,0.305,0.102,0.913,293.867,346764.1453,0.346764145,301975.1871,0.301975187,0.684375,9.934591081,0.002429079,13242,100,100,100,0,NA,NA,NA,NA,64.34983389,1.359721258
111,111,3815,1,1,4388.581,1,1,1,0,NA,286.13,3.856390739,13.24820806,1.432350143,1.862733904,0.198033619,7.331810974,13.77602284,7.922423089,13.2350777,12.99594037,12.54202347,11.2226451,9.984712972,4.898699651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3815,1617,505838.375,611415.125,105577,590644.5026,9380.380969,955072160.8,7.29704797,2.704797048,26.05781058,11.80442804,11.36285363,2.265682657,0.757729627,0.828139909,0.835253388,1.196037288,0.980256684,1.105786839,0.867313924,0.791399454,0.857827531,0.970550179,1.031394534,1.030377586,0.977724731,0.798987418,0.710230797,0.783788083,0.814544328,0.98215045,0.847940859,0.827751289,0.901983646,0.960927102,0.894919629,1.027809453,0.993675107,1.023291332,1.06848657,1.128788179,1.178224717,1.187886899,1.142746779,1.203741615,1.218682462,0.992503324,1.114148635,1.104296262,1.113058653,1.203232006,1.267097218,1.251145513,1.375228645,1.247290056,0.922328528,1.036946013,1.145180712,1.152712949,1.108215788,1.133826122,1.226338681,1.174518175,0.976197596,1.034214342,1.07573203,0.864726168,1.093306842,1.211671087,1.25512543,1.296371387,1.282329254,0.863280063,0.954054861,1.075826817,1.028043169,0.995114634,1.258255636,0.824034518,3979,5134.934,9.551,188.799,0.015,0.406,0.043,0.813,0.057,0.039,0,3,303.274,1.013,133.634,70.375,2.7,1,5060305,161.31,84.833,0.522,0.024,82.612,1,1,0.28,0.13,0.224,316.494,9368886.318,9.368886318,1577977.703,1.577977703,5.546125461,0.633722516,0.000194744,2781,100,100,100,0,NA,NA,NA,NA,62.22118617,1.940857088
112,112,3818,2,2,897.658,2,2,2,0,NA,234.194,6.926691729,4.420112782,3.155075188,6.578947368,3.340225564,0.910244361,1.736842105,2.235432331,3.454417293,6.271146617,20.75798872,0.04887218,4.595864662,2.165883459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3818,104,547993.875,649689.75,101696,594693.6004,23169.69578,61848134.44,0.566666667,6.075,0.8,13.65,0.275,6.275,0.765257243,0.894728258,0.951142572,1.106675978,1.007839356,0.977559183,0.978368092,0.781833636,0.904012841,0.986367666,1.078545425,0.97158686,0.943658445,0.802491429,0.731664617,0.786371816,0.813660064,0.987620927,0.735706714,0.8648163,0.953820526,0.97287256,0.949232159,1.12142502,1.022562205,1.032058997,1.145929014,1.201015179,1.154264164,1.21198231,1.21198231,1.186675824,1.188049898,0.990502624,1.125306856,1.130991628,1.131125042,1.116383495,1.223337184,1.239881024,1.310761157,0.862357194,0.992368036,1.104385442,1.042836289,1.238680431,1.008423661,1.121906454,1.24353862,1.073623849,0.920702905,0.962991869,1.081561354,1.081561354,0.960121874,1.229166281,1.13250355,1.237698272,1.161991935,0.816604316,1.077500983,1.128795953,1.098381148,1.154122735,1.237147923,0.906579879,3982,1450.391,10.641,179.817,0.014,0.428,0.052,0.892,0.06,0.033,0,3,266.954,1.053,38.049,32.498,1.5,1,5090608,42.578,36.853,0.546,0.029,4.787,1,1,0.216,0.144,0.247,240.123,1507023.908,1.507023908,212094.3972,0.212094397,11.80833333,9.429763474,0.001378939,4232,100,100,100,0,NA,NA,NA,NA,45.54558271,7.004707631
113,113,3839,4,4,3430.562,4,4,4,0,NA,299.854,9.088952819,7.711162255,5.320368239,6.500920598,0.335673188,4.198158803,4.72543153,14.43141542,8.091829689,6.874453395,14.19321059,3.573532796,6.345684695,3.342347526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3839,941,579118.125,709245.3125,130127,599434.2901,19102.13777,564067666.9,2.890308839,9.900958466,28.23748669,15.6112886,4.806176784,2.96485623,0.791355866,0.890095163,0.928163863,1.346038417,1.049628782,1.205313328,0.966962662,0.863850925,0.9300942,1.074137452,1.161445766,1.144658259,1.111681804,0.90392588,0.823055163,0.923839276,0.953884594,1.10856907,0.946597274,0.916796522,1.033471851,1.094110969,1.027839398,1.169258268,1.132653363,1.155033072,1.211064758,1.253375894,1.357451879,1.3879139,1.37624955,1.37561487,1.401006477,1.111571773,1.250323863,1.255848331,1.254614784,1.379419535,1.445496655,1.43223038,1.567067234,1.540607895,1.025210267,1.162474996,1.300677368,1.305168575,1.279891513,1.270133672,1.367938726,1.320757031,1.084765322,1.1607824,1.177626077,0.945137001,1.226239982,1.365683062,1.433681212,1.435395148,1.432486858,0.843676269,1.113802811,1.247893741,1.213373472,1.133571782,1.403046644,0.925688674,4004,1775.244,873.281,191.434,0.003,0.48,6.677,9.987,0.236,0.038,0,5,270.151,1.029,397.947,449.121,2.7,1,5060304,39.844,44.969,0.64,1.505,69.745,1,1,0.305,0.146,0.926,296.871,1867722.932,1.867722932,870402.4997,0.8704025,1.420660277,4.595575037,0.002253211,3941,100,100,100,0,NA,NA,NA,NA,65.18262371,1.894015644
114,114,3841,2,2,1482.035,2,2,2,0,NA,299.495,5.726797044,12.60743018,2.012165609,2.76649879,0.187716659,7.312119825,10.67898489,10.43181372,9.764929034,11.83373667,15.47465498,7.73732749,9.908365492,4.517757865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3841,1345,563258.875,600326.3125,37067,591140.811,5296.863382,795084390.8,4.922962963,4.997037037,27.05259259,16.2437037,9.908148148,1.828888889,0.765359915,0.859145034,0.922275381,1.318712199,1.001601835,1.152197062,0.922421148,0.80831835,0.894086389,1.042168964,1.113810456,1.092489462,1.06367277,0.844716446,0.776104635,0.86329316,0.886496243,1.071073103,0.89527617,0.872751738,1.000276038,1.089293123,0.965601468,1.125179403,1.103203748,1.169555945,1.178535342,1.254924518,1.321847024,1.38709073,1.377495518,1.369360743,1.358585847,1.066355832,1.202188258,1.191178538,1.180198433,1.31703261,1.427362163,1.421967124,1.535374099,1.495727662,0.982905777,1.164466786,1.229441283,1.282410373,1.219561669,1.235330234,1.358962163,1.273472113,1.009526452,1.077925966,1.116615813,0.905388549,1.223386806,1.339941602,1.372141936,1.390766909,1.364918411,0.988915455,1.096176712,1.24924816,1.142950957,1.118717607,1.371091197,0.902989008,4006,6111.331,13.337,193.17,0.019,0.434,0.068,1.015,0.064,0.038,0,3,283.487,1.024,156.989,-9999,2.7,1,5060304,152.292,85.754,0.652,0.042,131.817,1,1,0.315,0.157,0.246,339.712,7509546.991,7.509546991,1530621.206,1.530621206,4.27037037,1.306659016,0.000327261,968,100,100,100,0,NA,NA,NA,NA,65.92615606,2.264197443
115,115,3857,2,2,1673.822,2,2,2,1,-4,325.164,3.077524893,16.36415363,0.163821716,0.998577525,0.123044097,2.95637743,7.917970602,4.818160266,6.247273589,9.651730678,20.75960171,4.497392129,10.33783784,2.158131816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3857,650,476184.1875,645000.6875,168816,594661.5767,16779.22618,386530024.8,3.217987805,2.443597561,16.9847561,28.98323171,8.722560976,1.647865854,0.63971814,0.711427067,0.784876202,1.080509407,0.886096183,0.988190876,0.817377413,0.69058809,0.744762297,0.862662298,0.920474324,0.896609727,0.903775209,0.764323045,0.671854554,0.765394489,0.742478665,0.8898228,0.737799148,0.722525659,0.818528569,0.887166188,0.790084009,0.948946288,0.866968746,0.945349217,1.013554698,1.0942148,1.128968245,1.154095569,1.117387326,1.150488204,1.147011091,0.904242518,1.02856777,1.018051482,1.005023705,1.077879881,1.192501432,1.181386607,1.282878843,1.187819379,0.907679012,0.982510539,1.07736144,1.069923172,1.017653658,1.047444374,1.147042387,1.104058206,0.837546228,0.917877996,0.952241786,0.748767175,0.934652054,1.103074748,1.160324429,1.195370582,1.153093737,0.70735704,0.881882261,1.028355572,0.976148026,0.938538736,1.177586267,0.76156263,4022,3447.472,29.433,184.071,0.013,0.435,0.158,1.548,0.082,0.044,0,3,187.762,1.052,143.848,80.11,2.7,1,5060305,93.563,52.212,0.627,0.08,128.114,0,1,0.314,0.189,0.366,323.246,5825295.237,5.825295237,421900.0174,0.421900017,6.893292683,4.740459629,0.000580135,3967,100,100,100,0,NA,NA,NA,NA,61.76837364,4.582101384
116,116,3871,2,2,1093.37,2,2,2,1,-4,334.968,6.535346274,15.50347472,1.318715552,2.253534627,0.057752217,2.322310089,5.680325905,9.72010544,9.32901989,8.087227414,15.02851665,2.766115504,9.332854062,1.754373353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3871,589,494026.3125,654599.875,160574,595275.7143,17872.1839,350617395.8,2.489864865,3.201013514,20.29898649,32.21621622,8.273648649,0.199324324,0.686129127,0.768400067,0.806544753,1.08147698,0.888189567,0.946954282,0.80411786,0.723318424,0.820335566,0.914762072,0.902908109,0.897434964,0.864543292,0.718631959,0.666893993,0.728278843,0.762310043,0.91858012,0.72514472,0.769567331,0.857089538,0.902739279,0.792697723,0.961665504,0.923707233,0.9904596,1.01336303,1.064132389,1.116423819,1.104747594,1.038700155,1.111155267,1.098254097,0.916289084,1.020774949,1.017815068,0.986960809,1.069069937,1.15185278,1.144088092,1.228612328,1.194725106,0.869575554,0.994324261,1.020622428,1.062238707,0.989123584,1.04190448,1.117661944,1.036435717,0.801752953,0.897076366,0.943081645,0.762806223,0.967999119,1.126139565,1.107372291,1.150900704,1.05847637,0.755492273,0.97247776,1.029761391,0.985952874,0.961807782,1.127424629,0.78798117,4036,3353.625,24.32,191.999,0.017,0.462,0.139,1.455,0.079,0.038,0,3,200.56,1.023,126.762,66.298,2.7,1,5060305,87.798,46.048,0.739,0.085,172.086,1,1,0.338,0.235,0.327,329.131,5745542.766,5.745542766,417709.4911,0.417709491,3.241554054,4.788016654,0.00059637,2618,100,100,100,0,NA,NA,NA,NA,66.76803259,2.505044533
